id_campaign,customer_id,campaign_status,campaign_channel,activity_subject,start_date,end_date,last_modified_date
CAMPAIGN_04192,CUST_02686,Done,call,Spring Collection Launch,2024-04-23,2024-05-01,2024-05-06
CAMPAIGN_04193,CUST_01471,Done,call,Exclusive Preview,2023-03-11,2023-03-20,2023-03-21
CAMPAIGN_04194,CUST_01063,Done,call,Exclusive Preview,2024-02-03,2024-02-08,2024-02-09
CAMPAIGN_04195,CUST_01633,Done,email,New Arrivals,2024-11-06,2024-11-13,2024-11-16
CAMPAIGN_04196,CUST_03242,Done,sms,VIP Re-engagement,2024-08-08,2024-08-16,2024-08-17
CAMPAIGN_04197,CUST_00161,Done,letter,Anniversary Campaign,2023-09-29,2023-10-03,2023-10-03
CAMPAIGN_04198,CUST_00530,Done,sms,New Arrivals,2024-02-13,2024-02-22,2024-02-22
CAMPAIGN_04199,CUST_03057,Failed,sms,Holiday Sale,2023-05-23,2023-05-29,2023-05-30
CAMPAIGN_04200,CUST_01411,Done,sms,Loyalty Program Update,2024-07-17,2024-07-18,2024-07-18
CAMPAIGN_04201,CUST_02511,Failed,letter,Anniversary Campaign,2023-12-25,2023-12-30,2023-12-30
CAMPAIGN_04202,CUST_00853,Done,sms,Spring Collection Launch,2024-06-06,2024-06-14,2024-06-19
CAMPAIGN_04203,CUST_03296,Failed,call,New Arrivals,2024-03-10,2024-03-12,2024-03-16
CAMPAIGN_04204,CUST_02687,Done,email,VIP Re-engagement,2023-09-04,2023-09-05,2023-09-05
CAMPAIGN_04205,CUST_00685,Failed,call,Anniversary Campaign,2024-01-05,2024-01-11,2024-01-13
CAMPAIGN_04206,CUST_02976,Done,call,Holiday Sale,2024-11-06,2024-11-14,2024-11-18
CAMPAIGN_04207,CUST_02827,Done,sms,VIP Re-engagement,2023-02-21,2023-03-01,2023-03-05
CAMPAIGN_04208,CUST_02633,Done,call,Holiday Sale,2023-08-13,2023-08-20,2023-08-21
CAMPAIGN_04209,CUST_01304,Done,sms,Exclusive Preview,2024-07-17,2024-07-27,2024-07-31
CAMPAIGN_04210,CUST_01380,Done,letter,New Arrivals,2023-06-12,2023-06-14,2023-06-14
CAMPAIGN_04211,CUST_01078,Done,sms,Exclusive Preview,2024-10-26,2024-11-02,2024-11-06
CAMPAIGN_04212,CUST_03003,Done,sms,Spring Collection Launch,2024-09-03,2024-09-05,2024-09-05
CAMPAIGN_04213,CUST_02464,Done,sms,Anniversary Campaign,2023-07-27,2023-07-29,2023-07-31
CAMPAIGN_04214,CUST_02079,Done,email,Holiday Sale,2023-01-31,2023-02-07,2023-02-09
CAMPAIGN_04215,CUST_02769,Failed,sms,New Arrivals,2024-09-21,2024-09-24,2024-09-26
CAMPAIGN_04216,CUST_01756,Done,email,Personalized Offer,2023-11-18,2023-11-19,2023-11-20
CAMPAIGN_04217,CUST_02992,Done,call,VIP Re-engagement,2023-01-18,2023-01-21,2023-01-26
CAMPAIGN_04218,CUST_02664,Failed,sms,Anniversary Campaign,2023-03-06,2023-03-16,2023-03-20
CAMPAIGN_04219,CUST_02602,Done,letter,Anniversary Campaign,2023-06-19,2023-06-24,2023-06-25
CAMPAIGN_04220,CUST_00830,Failed,call,Anniversary Campaign,2023-04-01,2023-04-05,2023-04-06
CAMPAIGN_04221,CUST_00186,Done,sms,Loyalty Program Update,2023-08-09,2023-08-18,2023-08-23
CAMPAIGN_04222,CUST_02336,Done,call,VIP Re-engagement,2023-04-12,2023-04-17,2023-04-18
CAMPAIGN_04223,CUST_01678,Failed,call,VIP Re-engagement,2024-07-16,2024-07-18,2024-07-23
CAMPAIGN_04224,CUST_02543,Done,letter,VIP Re-engagement,2023-02-12,2023-02-16,2023-02-19
CAMPAIGN_04225,CUST_00044,Done,email,VIP Re-engagement,2024-06-07,2024-06-13,2024-06-13
CAMPAIGN_04226,CUST_01179,Done,sms,Holiday Sale,2023-12-12,2023-12-19,2023-12-19
CAMPAIGN_04227,CUST_01930,Done,sms,Spring Collection Launch,2024-03-10,2024-03-16,2024-03-17
CAMPAIGN_04228,CUST_00379,Done,call,Personalized Offer,2024-08-09,2024-08-15,2024-08-20
CAMPAIGN_04229,CUST_03293,Failed,sms,Holiday Sale,2023-02-15,2023-02-24,2023-02-24
CAMPAIGN_04230,CUST_01874,Done,email,Holiday Sale,2023-07-22,2023-07-24,2023-07-24
CAMPAIGN_04231,CUST_01100,Failed,email,Personalized Offer,2023-02-23,2023-02-27,2023-03-04
CAMPAIGN_04232,CUST_02640,Done,letter,Exclusive Preview,2024-11-02,2024-11-06,2024-11-10
CAMPAIGN_04233,CUST_02436,Done,sms,Personalized Offer,2023-01-08,2023-01-12,2023-01-15
CAMPAIGN_04234,CUST_01312,Done,call,New Arrivals,2023-02-27,2023-03-02,2023-03-06
CAMPAIGN_04235,CUST_00155,Done,call,Spring Collection Launch,2023-11-06,2023-11-15,2023-11-19
CAMPAIGN_04236,CUST_02721,Done,email,VIP Re-engagement,2024-01-20,2024-01-25,2024-01-27
CAMPAIGN_04237,CUST_02116,Failed,letter,Exclusive Preview,2023-01-15,2023-01-17,2023-01-19
CAMPAIGN_04238,CUST_01681,Done,sms,Loyalty Program Update,2024-11-19,2024-11-22,2024-11-22
CAMPAIGN_04239,CUST_01785,Done,call,Loyalty Program Update,2023-11-23,2023-12-01,2023-12-04
CAMPAIGN_04240,CUST_03227,Done,sms,Holiday Sale,2023-12-31,2024-01-04,2024-01-06
CAMPAIGN_04241,CUST_02172,Done,email,VIP Re-engagement,2024-06-12,2024-06-20,2024-06-20
CAMPAIGN_04242,CUST_03465,Done,email,Personalized Offer,2024-04-12,2024-04-19,2024-04-20
CAMPAIGN_04243,CUST_00578,Failed,email,Spring Collection Launch,2023-03-20,2023-03-30,2023-03-30
CAMPAIGN_04244,CUST_02247,Done,sms,Spring Collection Launch,2023-10-01,2023-10-10,2023-10-15
CAMPAIGN_04245,CUST_03449,Done,call,Anniversary Campaign,2024-03-06,2024-03-08,2024-03-12
CAMPAIGN_04246,CUST_03497,Done,sms,Loyalty Program Update,2024-12-27,2025-01-03,2025-01-08
CAMPAIGN_04247,CUST_00893,Failed,sms,VIP Re-engagement,2023-11-24,2023-12-02,2023-12-05
CAMPAIGN_04248,CUST_00661,Done,email,New Arrivals,2023-09-03,2023-09-05,2023-09-09
CAMPAIGN_04249,CUST_01214,Done,letter,Personalized Offer,2024-07-01,2024-07-09,2024-07-09
CAMPAIGN_04250,CUST_01758,Done,email,Personalized Offer,2024-11-29,2024-12-02,2024-12-02
CAMPAIGN_04251,CUST_02501,Done,letter,New Arrivals,2023-02-05,2023-02-15,2023-02-17
CAMPAIGN_04252,CUST_02765,Done,call,Loyalty Program Update,2023-04-14,2023-04-19,2023-04-21
CAMPAIGN_04253,CUST_03359,Done,call,Loyalty Program Update,2023-09-23,2023-09-25,2023-09-26
CAMPAIGN_04254,CUST_00605,Done,sms,Personalized Offer,2023-08-16,2023-08-18,2023-08-21
CAMPAIGN_04255,CUST_00691,Failed,sms,Exclusive Preview,2024-06-03,2024-06-13,2024-06-14
CAMPAIGN_04256,CUST_00469,Failed,email,Holiday Sale,2024-07-23,2024-08-02,2024-08-06
CAMPAIGN_04257,CUST_02576,Done,call,VIP Re-engagement,2023-02-22,2023-03-04,2023-03-07
CAMPAIGN_04258,CUST_00861,Done,email,Spring Collection Launch,2023-05-20,2023-05-26,2023-05-31
CAMPAIGN_04259,CUST_01059,Failed,email,New Arrivals,2023-01-17,2023-01-26,2023-01-29
CAMPAIGN_04260,CUST_03048,Failed,sms,New Arrivals,2023-12-09,2023-12-16,2023-12-18
CAMPAIGN_04261,CUST_00959,Failed,letter,VIP Re-engagement,2023-12-02,2023-12-11,2023-12-15
CAMPAIGN_04262,CUST_01424,Done,call,VIP Re-engagement,2023-10-25,2023-10-27,2023-10-28
CAMPAIGN_04263,CUST_00359,Failed,call,Holiday Sale,2023-04-18,2023-04-21,2023-04-21
CAMPAIGN_04264,CUST_01518,Done,letter,Exclusive Preview,2023-09-15,2023-09-17,2023-09-17
CAMPAIGN_04265,CUST_00634,Done,sms,VIP Re-engagement,2024-08-04,2024-08-08,2024-08-08
CAMPAIGN_04266,CUST_00552,Done,email,VIP Re-engagement,2023-04-29,2023-05-07,2023-05-11
CAMPAIGN_04267,CUST_03176,Failed,sms,Personalized Offer,2023-04-19,2023-04-21,2023-04-24
CAMPAIGN_04268,CUST_02455,Done,sms,Personalized Offer,2024-02-25,2024-03-05,2024-03-06
CAMPAIGN_04269,CUST_00460,Failed,call,Loyalty Program Update,2024-12-29,2025-01-03,2025-01-04
CAMPAIGN_04270,CUST_03207,Failed,call,New Arrivals,2024-04-14,2024-04-18,2024-04-20
CAMPAIGN_04271,CUST_01656,Done,letter,New Arrivals,2023-12-17,2023-12-18,2023-12-21
CAMPAIGN_04272,CUST_00427,Done,sms,Personalized Offer,2023-01-27,2023-02-05,2023-02-08
CAMPAIGN_04273,CUST_02000,Failed,letter,New Arrivals,2024-01-07,2024-01-12,2024-01-16
CAMPAIGN_04274,CUST_00226,Done,email,Holiday Sale,2023-11-05,2023-11-07,2023-11-11
CAMPAIGN_04275,CUST_03351,Done,call,Exclusive Preview,2024-11-07,2024-11-08,2024-11-10
CAMPAIGN_04276,CUST_02269,Done,sms,Exclusive Preview,2023-05-03,2023-05-11,2023-05-14
CAMPAIGN_04277,CUST_02900,Failed,letter,Loyalty Program Update,2023-04-24,2023-04-26,2023-04-26
CAMPAIGN_04278,CUST_01014,Done,sms,New Arrivals,2024-05-09,2024-05-17,2024-05-18
CAMPAIGN_04279,CUST_00104,Done,call,Exclusive Preview,2024-10-18,2024-10-20,2024-10-25
CAMPAIGN_04280,CUST_02958,Done,call,Loyalty Program Update,2023-07-30,2023-08-02,2023-08-02
CAMPAIGN_04281,CUST_00647,Done,sms,New Arrivals,2023-02-02,2023-02-06,2023-02-07
CAMPAIGN_04282,CUST_03463,Done,call,Exclusive Preview,2023-12-14,2023-12-17,2023-12-20
CAMPAIGN_04283,CUST_00583,Failed,call,Spring Collection Launch,2024-10-30,2024-11-09,2024-11-13
CAMPAIGN_04284,CUST_01397,Done,call,Spring Collection Launch,2023-09-04,2023-09-12,2023-09-12
CAMPAIGN_04285,CUST_01848,Done,call,New Arrivals,2023-12-02,2023-12-04,2023-12-08
CAMPAIGN_04286,CUST_01716,Done,letter,Exclusive Preview,2023-05-26,2023-06-03,2023-06-07
CAMPAIGN_04287,CUST_03487,Done,call,VIP Re-engagement,2024-05-05,2024-05-15,2024-05-16
CAMPAIGN_04288,CUST_03374,Done,call,VIP Re-engagement,2024-03-29,2024-04-02,2024-04-04
CAMPAIGN_04289,CUST_00738,Done,sms,Anniversary Campaign,2023-02-10,2023-02-13,2023-02-17
CAMPAIGN_04290,CUST_02120,Done,sms,Holiday Sale,2023-07-06,2023-07-08,2023-07-13
CAMPAIGN_04291,CUST_02003,Failed,letter,Personalized Offer,2023-01-13,2023-01-23,2023-01-27
CAMPAIGN_04292,CUST_01603,Done,call,Anniversary Campaign,2023-03-15,2023-03-25,2023-03-26
CAMPAIGN_04293,CUST_01623,Failed,sms,Personalized Offer,2024-11-28,2024-12-03,2024-12-08
CAMPAIGN_04294,CUST_02014,Done,letter,New Arrivals,2024-01-18,2024-01-23,2024-01-28
CAMPAIGN_04295,CUST_03474,Done,letter,Personalized Offer,2024-06-05,2024-06-06,2024-06-10
CAMPAIGN_04296,CUST_03031,Done,letter,Personalized Offer,2023-03-28,2023-04-07,2023-04-09
CAMPAIGN_04297,CUST_00722,Failed,email,New Arrivals,2023-06-01,2023-06-07,2023-06-07
CAMPAIGN_04298,CUST_01133,Failed,call,Spring Collection Launch,2024-11-12,2024-11-15,2024-11-17
CAMPAIGN_04299,CUST_02051,Done,email,Spring Collection Launch,2023-10-10,2023-10-16,2023-10-18
CAMPAIGN_04300,CUST_03029,Done,call,Loyalty Program Update,2023-08-19,2023-08-25,2023-08-25
CAMPAIGN_04301,CUST_00401,Done,email,Personalized Offer,2023-05-26,2023-06-04,2023-06-06
CAMPAIGN_04302,CUST_02228,Done,letter,Exclusive Preview,2023-10-09,2023-10-13,2023-10-15
CAMPAIGN_04303,CUST_03404,Failed,call,Holiday Sale,2023-03-28,2023-03-30,2023-04-04
CAMPAIGN_04304,CUST_02192,Done,letter,Exclusive Preview,2024-04-17,2024-04-26,2024-04-28
CAMPAIGN_04305,CUST_03100,Done,call,Spring Collection Launch,2024-01-26,2024-01-30,2024-02-02
CAMPAIGN_04306,CUST_03291,Done,email,Loyalty Program Update,2023-09-05,2023-09-07,2023-09-09
CAMPAIGN_04307,CUST_02588,Done,letter,Holiday Sale,2023-11-23,2023-11-26,2023-11-29
CAMPAIGN_04308,CUST_02356,Done,letter,New Arrivals,2024-07-02,2024-07-12,2024-07-13
CAMPAIGN_04309,CUST_00679,Failed,email,Holiday Sale,2024-11-09,2024-11-10,2024-11-13
CAMPAIGN_04310,CUST_01602,Done,sms,Anniversary Campaign,2024-05-03,2024-05-12,2024-05-12
CAMPAIGN_04311,CUST_02356,Done,sms,Anniversary Campaign,2024-12-30,2024-12-31,2025-01-01
CAMPAIGN_04312,CUST_00873,Done,sms,Anniversary Campaign,2023-09-04,2023-09-14,2023-09-14
CAMPAIGN_04313,CUST_02781,Failed,letter,Anniversary Campaign,2024-08-24,2024-09-03,2024-09-03
CAMPAIGN_04314,CUST_02641,Failed,letter,Holiday Sale,2023-11-13,2023-11-21,2023-11-24
CAMPAIGN_04315,CUST_01377,Done,sms,Anniversary Campaign,2024-03-03,2024-03-06,2024-03-10
CAMPAIGN_04316,CUST_00114,Done,sms,VIP Re-engagement,2023-09-11,2023-09-18,2023-09-21
CAMPAIGN_04317,CUST_02459,Failed,letter,Spring Collection Launch,2023-10-17,2023-10-25,2023-10-28
CAMPAIGN_04318,CUST_02030,Done,email,VIP Re-engagement,2023-09-12,2023-09-17,2023-09-22
CAMPAIGN_04319,CUST_02330,Failed,sms,Exclusive Preview,2023-09-21,2023-10-01,2023-10-04
CAMPAIGN_04320,CUST_01710,Done,sms,Exclusive Preview,2024-09-26,2024-09-30,2024-10-04
CAMPAIGN_04321,CUST_02540,Done,email,Loyalty Program Update,2024-06-11,2024-06-19,2024-06-22
CAMPAIGN_04322,CUST_02929,Done,sms,Spring Collection Launch,2024-02-04,2024-02-09,2024-02-12
CAMPAIGN_04323,CUST_03248,Done,email,Exclusive Preview,2023-02-15,2023-02-19,2023-02-23
CAMPAIGN_04324,CUST_01709,Failed,email,Loyalty Program Update,2024-06-27,2024-07-03,2024-07-06
CAMPAIGN_04325,CUST_01071,Done,email,Exclusive Preview,2023-07-28,2023-08-03,2023-08-06
CAMPAIGN_04326,CUST_01720,Done,call,VIP Re-engagement,2023-03-26,2023-04-05,2023-04-10
CAMPAIGN_04327,CUST_03275,Done,sms,Spring Collection Launch,2024-09-30,2024-10-09,2024-10-14
CAMPAIGN_04328,CUST_01122,Done,sms,New Arrivals,2024-10-13,2024-10-21,2024-10-22
CAMPAIGN_04329,CUST_01041,Done,sms,Spring Collection Launch,2024-09-04,2024-09-14,2024-09-19
CAMPAIGN_04330,CUST_00021,Done,letter,Spring Collection Launch,2023-03-06,2023-03-07,2023-03-09
CAMPAIGN_04331,CUST_03217,Done,email,VIP Re-engagement,2023-05-31,2023-06-09,2023-06-09
CAMPAIGN_04332,CUST_02833,Failed,email,Anniversary Campaign,2024-10-28,2024-10-29,2024-11-01
CAMPAIGN_04333,CUST_02932,Done,call,New Arrivals,2024-07-16,2024-07-19,2024-07-22
CAMPAIGN_04334,CUST_03157,Failed,call,Holiday Sale,2024-07-17,2024-07-25,2024-07-28
CAMPAIGN_04335,CUST_01922,Done,email,Anniversary Campaign,2023-08-19,2023-08-20,2023-08-23
CAMPAIGN_04336,CUST_01542,Failed,letter,VIP Re-engagement,2024-07-20,2024-07-25,2024-07-25
CAMPAIGN_04337,CUST_00654,Failed,sms,Personalized Offer,2024-07-16,2024-07-17,2024-07-18
CAMPAIGN_04338,CUST_01542,Failed,sms,Anniversary Campaign,2023-08-22,2023-09-01,2023-09-03
CAMPAIGN_04339,CUST_01518,Done,sms,Loyalty Program Update,2024-03-07,2024-03-12,2024-03-17
CAMPAIGN_04340,CUST_01844,Failed,email,Loyalty Program Update,2023-03-30,2023-04-09,2023-04-14
CAMPAIGN_04341,CUST_00689,Done,email,Personalized Offer,2023-09-10,2023-09-17,2023-09-22
CAMPAIGN_04342,CUST_01709,Failed,email,Holiday Sale,2023-11-13,2023-11-21,2023-11-25
CAMPAIGN_04343,CUST_02500,Done,call,Holiday Sale,2024-02-22,2024-03-02,2024-03-07
CAMPAIGN_04344,CUST_03419,Done,email,Anniversary Campaign,2023-07-24,2023-07-25,2023-07-26
CAMPAIGN_04345,CUST_03257,Done,email,New Arrivals,2024-01-18,2024-01-25,2024-01-27
CAMPAIGN_04346,CUST_03352,Done,letter,Spring Collection Launch,2024-11-02,2024-11-09,2024-11-13
CAMPAIGN_04347,CUST_00342,Done,email,Loyalty Program Update,2023-02-08,2023-02-15,2023-02-16
CAMPAIGN_04348,CUST_00964,Done,call,New Arrivals,2024-11-14,2024-11-24,2024-11-25
CAMPAIGN_04349,CUST_03165,Done,email,VIP Re-engagement,2023-03-06,2023-03-16,2023-03-20
CAMPAIGN_04350,CUST_02474,Done,call,VIP Re-engagement,2023-05-01,2023-05-09,2023-05-11
CAMPAIGN_04351,CUST_01021,Done,email,Holiday Sale,2023-06-16,2023-06-17,2023-06-17
CAMPAIGN_04352,CUST_03173,Failed,call,Anniversary Campaign,2024-09-13,2024-09-17,2024-09-18
CAMPAIGN_04353,CUST_03279,Done,call,Holiday Sale,2024-04-03,2024-04-08,2024-04-08
CAMPAIGN_04354,CUST_00818,Done,sms,Loyalty Program Update,2024-01-21,2024-01-27,2024-02-01
CAMPAIGN_04355,CUST_03041,Done,sms,Loyalty Program Update,2023-03-08,2023-03-16,2023-03-19
CAMPAIGN_04356,CUST_00183,Done,letter,Anniversary Campaign,2024-03-02,2024-03-09,2024-03-14
CAMPAIGN_04357,CUST_00011,Done,call,Loyalty Program Update,2023-07-07,2023-07-11,2023-07-12
CAMPAIGN_04358,CUST_00761,Failed,email,Loyalty Program Update,2023-12-15,2023-12-20,2023-12-24
CAMPAIGN_04359,CUST_03038,Failed,email,VIP Re-engagement,2023-05-19,2023-05-24,2023-05-27
CAMPAIGN_04360,CUST_00103,Done,call,Anniversary Campaign,2024-11-28,2024-12-06,2024-12-06
CAMPAIGN_04361,CUST_02749,Done,email,Spring Collection Launch,2024-03-21,2024-03-24,2024-03-27
CAMPAIGN_04362,CUST_00573,Done,letter,VIP Re-engagement,2024-09-15,2024-09-18,2024-09-19
CAMPAIGN_04363,CUST_02209,Done,letter,Spring Collection Launch,2023-09-27,2023-09-30,2023-10-03
CAMPAIGN_04364,CUST_01696,Done,call,VIP Re-engagement,2023-10-17,2023-10-27,2023-10-28
CAMPAIGN_04365,CUST_02165,Done,email,Spring Collection Launch,2024-08-20,2024-08-28,2024-08-30
CAMPAIGN_04366,CUST_01392,Done,call,Anniversary Campaign,2024-09-26,2024-09-28,2024-09-29
CAMPAIGN_04367,CUST_01691,Failed,email,Holiday Sale,2023-03-12,2023-03-22,2023-03-25
CAMPAIGN_04368,CUST_01403,Done,letter,Personalized Offer,2024-05-27,2024-06-02,2024-06-07
CAMPAIGN_04369,CUST_03473,Done,email,Exclusive Preview,2023-10-11,2023-10-13,2023-10-16
CAMPAIGN_04370,CUST_03269,Failed,sms,Personalized Offer,2023-10-17,2023-10-22,2023-10-25
CAMPAIGN_04371,CUST_03187,Done,sms,New Arrivals,2024-10-26,2024-10-29,2024-10-29
CAMPAIGN_04372,CUST_02174,Done,email,Loyalty Program Update,2023-07-07,2023-07-13,2023-07-15
CAMPAIGN_04373,CUST_00186,Done,letter,VIP Re-engagement,2023-02-13,2023-02-20,2023-02-25
CAMPAIGN_04374,CUST_02283,Done,sms,VIP Re-engagement,2023-09-09,2023-09-11,2023-09-12
CAMPAIGN_04375,CUST_03147,Done,letter,Holiday Sale,2024-06-11,2024-06-16,2024-06-19
CAMPAIGN_04376,CUST_00550,Done,letter,Anniversary Campaign,2023-11-12,2023-11-13,2023-11-14
CAMPAIGN_04377,CUST_02997,Done,call,Loyalty Program Update,2024-06-08,2024-06-14,2024-06-18
CAMPAIGN_04378,CUST_01075,Done,sms,Personalized Offer,2024-01-07,2024-01-16,2024-01-17
CAMPAIGN_04379,CUST_03352,Done,email,Anniversary Campaign,2023-07-26,2023-08-04,2023-08-05
CAMPAIGN_04380,CUST_02127,Failed,letter,Holiday Sale,2024-11-13,2024-11-22,2024-11-27
CAMPAIGN_04381,CUST_02717,Done,letter,Exclusive Preview,2023-03-24,2023-04-01,2023-04-04
CAMPAIGN_04382,CUST_00002,Done,email,Loyalty Program Update,2023-08-15,2023-08-20,2023-08-25
CAMPAIGN_04383,CUST_02597,Failed,email,Holiday Sale,2024-12-23,2024-12-27,2024-12-27
CAMPAIGN_04384,CUST_00364,Failed,sms,Loyalty Program Update,2023-04-26,2023-05-03,2023-05-05
CAMPAIGN_04385,CUST_02620,Done,call,Exclusive Preview,2024-02-07,2024-02-14,2024-02-17
CAMPAIGN_04386,CUST_02844,Done,call,VIP Re-engagement,2024-05-08,2024-05-13,2024-05-15
CAMPAIGN_04387,CUST_02963,Done,sms,VIP Re-engagement,2024-09-17,2024-09-26,2024-09-30
CAMPAIGN_04388,CUST_02540,Done,email,Exclusive Preview,2023-01-17,2023-01-22,2023-01-23
CAMPAIGN_04389,CUST_01230,Done,call,VIP Re-engagement,2024-08-01,2024-08-08,2024-08-10
CAMPAIGN_04390,CUST_01662,Done,call,VIP Re-engagement,2023-12-09,2023-12-18,2023-12-23
CAMPAIGN_04391,CUST_00230,Done,letter,VIP Re-engagement,2023-06-27,2023-07-02,2023-07-07
CAMPAIGN_04392,CUST_02734,Done,call,Personalized Offer,2023-03-15,2023-03-20,2023-03-20
CAMPAIGN_04393,CUST_00923,Failed,letter,Personalized Offer,2024-03-11,2024-03-18,2024-03-19
CAMPAIGN_04394,CUST_02408,Failed,sms,Spring Collection Launch,2024-08-07,2024-08-13,2024-08-15
CAMPAIGN_04395,CUST_03492,Done,sms,Holiday Sale,2023-02-16,2023-02-19,2023-02-22
CAMPAIGN_04396,CUST_00874,Failed,email,Loyalty Program Update,2024-07-26,2024-07-29,2024-07-30
CAMPAIGN_04397,CUST_00946,Done,call,Loyalty Program Update,2024-01-29,2024-02-07,2024-02-12
CAMPAIGN_04398,CUST_00894,Done,email,Spring Collection Launch,2023-07-27,2023-08-04,2023-08-08
CAMPAIGN_04399,CUST_03016,Done,call,Personalized Offer,2024-11-20,2024-11-29,2024-12-01
CAMPAIGN_04400,CUST_00967,Failed,email,Anniversary Campaign,2023-03-21,2023-03-24,2023-03-29
CAMPAIGN_04401,CUST_01392,Done,email,Exclusive Preview,2024-03-12,2024-03-19,2024-03-23
CAMPAIGN_04402,CUST_02922,Failed,letter,Spring Collection Launch,2023-12-29,2024-01-06,2024-01-11
CAMPAIGN_04403,CUST_03066,Done,sms,New Arrivals,2024-02-01,2024-02-02,2024-02-05
CAMPAIGN_04404,CUST_00906,Done,letter,Spring Collection Launch,2023-03-01,2023-03-06,2023-03-09
CAMPAIGN_04405,CUST_03471,Done,email,Spring Collection Launch,2023-04-02,2023-04-12,2023-04-17
CAMPAIGN_04406,CUST_01057,Done,call,Loyalty Program Update,2024-12-22,2024-12-23,2024-12-28
CAMPAIGN_04407,CUST_02600,Failed,email,Exclusive Preview,2024-05-06,2024-05-07,2024-05-09
CAMPAIGN_04408,CUST_00283,Failed,call,Personalized Offer,2024-03-08,2024-03-14,2024-03-18
CAMPAIGN_04409,CUST_02929,Done,email,Personalized Offer,2023-09-26,2023-09-29,2023-10-03
CAMPAIGN_04410,CUST_02639,Failed,sms,Exclusive Preview,2023-10-01,2023-10-05,2023-10-08
CAMPAIGN_04411,CUST_03235,Done,call,Spring Collection Launch,2024-09-10,2024-09-20,2024-09-24
CAMPAIGN_04412,CUST_00457,Done,email,Holiday Sale,2024-10-23,2024-10-25,2024-10-27
CAMPAIGN_04413,CUST_02486,Done,email,Anniversary Campaign,2024-04-08,2024-04-11,2024-04-12
CAMPAIGN_04414,CUST_03468,Done,sms,Holiday Sale,2024-03-19,2024-03-23,2024-03-28
CAMPAIGN_04415,CUST_02795,Done,call,Anniversary Campaign,2024-01-17,2024-01-19,2024-01-19
CAMPAIGN_04416,CUST_01509,Done,sms,VIP Re-engagement,2023-01-03,2023-01-08,2023-01-12
CAMPAIGN_04417,CUST_02174,Done,call,Holiday Sale,2023-06-02,2023-06-03,2023-06-08
CAMPAIGN_04418,CUST_00079,Done,sms,Holiday Sale,2024-02-09,2024-02-11,2024-02-13
CAMPAIGN_04419,CUST_00259,Done,sms,Holiday Sale,2024-05-02,2024-05-04,2024-05-08
CAMPAIGN_04420,CUST_01460,Done,letter,Exclusive Preview,2023-07-17,2023-07-26,2023-07-30
CAMPAIGN_04421,CUST_01800,Failed,sms,Loyalty Program Update,2024-05-16,2024-05-24,2024-05-26
CAMPAIGN_04422,CUST_02996,Failed,call,Anniversary Campaign,2024-11-20,2024-11-26,2024-11-28
CAMPAIGN_04423,CUST_02647,Done,email,Anniversary Campaign,2023-12-21,2023-12-26,2023-12-31
CAMPAIGN_04424,CUST_00651,Done,call,Anniversary Campaign,2024-01-31,2024-02-07,2024-02-07
CAMPAIGN_04425,CUST_00409,Done,email,Personalized Offer,2024-10-08,2024-10-09,2024-10-14
CAMPAIGN_04426,CUST_00510,Done,call,New Arrivals,2024-07-04,2024-07-06,2024-07-08
CAMPAIGN_04427,CUST_03485,Done,email,Exclusive Preview,2023-07-10,2023-07-16,2023-07-21
CAMPAIGN_04428,CUST_03412,Done,letter,Personalized Offer,2024-03-13,2024-03-23,2024-03-24
CAMPAIGN_04429,CUST_00916,Done,call,Personalized Offer,2023-05-01,2023-05-11,2023-05-13
CAMPAIGN_04430,CUST_01988,Done,sms,VIP Re-engagement,2024-01-10,2024-01-11,2024-01-15
CAMPAIGN_04431,CUST_02163,Failed,letter,Anniversary Campaign,2023-02-13,2023-02-18,2023-02-20
CAMPAIGN_04432,CUST_03194,Done,call,Exclusive Preview,2023-09-17,2023-09-26,2023-09-26
CAMPAIGN_04433,CUST_02312,Done,call,Spring Collection Launch,2023-07-12,2023-07-14,2023-07-18
CAMPAIGN_04434,CUST_02870,Done,sms,Spring Collection Launch,2023-08-19,2023-08-25,2023-08-30
CAMPAIGN_04435,CUST_03086,Done,call,Spring Collection Launch,2023-02-19,2023-02-27,2023-03-01
CAMPAIGN_04436,CUST_00457,Done,sms,Exclusive Preview,2024-09-02,2024-09-05,2024-09-05
CAMPAIGN_04437,CUST_00466,Done,letter,Personalized Offer,2024-01-21,2024-01-29,2024-02-01
CAMPAIGN_04438,CUST_03324,Done,email,Personalized Offer,2024-02-14,2024-02-17,2024-02-22
CAMPAIGN_04439,CUST_03163,Done,letter,Spring Collection Launch,2024-10-25,2024-11-02,2024-11-05
CAMPAIGN_04440,CUST_01836,Failed,call,Personalized Offer,2023-07-30,2023-08-07,2023-08-07
CAMPAIGN_04441,CUST_00297,Done,email,Exclusive Preview,2024-12-16,2024-12-21,2024-12-21
CAMPAIGN_04442,CUST_00689,Done,letter,Loyalty Program Update,2024-10-10,2024-10-14,2024-10-17
CAMPAIGN_04443,CUST_01344,Done,email,New Arrivals,2023-11-24,2023-11-29,2023-12-01
CAMPAIGN_04444,CUST_03114,Failed,letter,New Arrivals,2023-01-15,2023-01-22,2023-01-23
